Area,Price per Month,Address,City,Price,Name,contact_details
86 ft²,Not available,Fully serviced private office space for ...,"Toronto, ON","$1,085/mo",Regus,https://www.spacelist.ca/listings/279656/on/toronto/for-lease/office/fully_serviced_private_office_space_for_you_and_your_team_in_spaces_yorkville-99_yorkville_ave
484 ft²,Not available,Fully serviced open plan office space for ...,"Toronto, ON","$4,362/mo",Regus,https://www.spacelist.ca/listings/469573/on/toronto/for-lease/office/fully_serviced_open_plan_office_space_for_you_and_your_team_in_yonge_and_sheppard-4711_yonge_st
108 ft²,$300/mo,Join a collaborative coworking ...,"Toronto, ON",$33.33/sf/yr$300/mo,Regus,https://www.spacelist.ca/listings/294298/on/toronto/for-lease/office/join_a_collaborative_coworking_environment_in_yonge_and_sheppard-4711_yonge_st
112 ft²,Not available,200-6 - 866 The Queensway,"Toronto, ON",$850/mo,Rory McCaw,https://www.spacelist.ca/listings/815344/on/toronto/for-lease/office/200-6-866_the_queensway
460 ft²,"$2,026/mo",220 - 181 Carlaw Ave,"Toronto, ON","$52.87/sf/yr$2,026/mo",Memnon Management Inc,https://www.spacelist.ca/listings/212306/on/toronto/for-lease/office/220-181_carlaw_ave
500 ft²,"$1,625/mo",224 - 181 Carlaw Ave,"Toronto, ON","$39.00/sf/yr$1,625/mo",Memnon Management Inc,https://www.spacelist.ca/listings/776222/on/toronto/for-lease/office/224-181_carlaw_ave
25 ft²,$244/mo,Find the right location for your ...,"Toronto, ON",$117.12/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/290578/on/toronto/for-lease/office/find_the_right_location_for_your_business_anywhere_in_the_world-111_queen_st_e
323 ft²,Not available,Private office for 5 persons - 1655 Dupont St,"Toronto, ON","$2,341/mo",Regus,https://www.spacelist.ca/listings/279352/on/toronto/for-lease/office/private_office_for_5_persons-1655_dupont_st
162 ft²,Not available,Private office for 3 persons - 1655 Dupont St,"Toronto, ON","$1,293/mo",Regus,https://www.spacelist.ca/listings/279503/on/toronto/for-lease/office/private_office_for_3_persons-1655_dupont_st
162 ft²,Not available,Find office space in Spaces Liberty ...,"Toronto, ON","$1,538/mo",Regus,https://www.spacelist.ca/listings/279509/on/toronto/for-lease/office/find_office_space_in_spaces_liberty_village_for_3_persons_with_everything_taken_care_of-80_atlantic_ave
162 ft²,Not available,24/7 access to designer office space for ...,"Toronto, ON","$1,482/mo",Regus,https://www.spacelist.ca/listings/279517/on/toronto/for-lease/office/247_access_to_designer_office_space_for_3_persons_in_spaces_gladstone-11_peel_ave
86 ft²,Not available,24/7 access to designer office space for ...,"Toronto, ON",$688/mo,Regus,https://www.spacelist.ca/listings/279650/on/toronto/for-lease/office/247_access_to_designer_office_space_for_1_person_in_spaces_bay_street-200_bay_st
86 ft²,Not available,Fully serviced private office space for ...,"Toronto, ON","$1,123/mo",Regus,https://www.spacelist.ca/listings/279657/on/toronto/for-lease/office/fully_serviced_private_office_space_for_you_and_your_team_in_spaces_liberty_village-80_atlantic_ave
86 ft²,Not available,All-inclusive access to professional ...,"Toronto, ON",$632/mo,Regus,https://www.spacelist.ca/listings/282451/on/toronto/for-lease/office/all-inclusive_access_to_professional_office_space_for_1_persons_in_liberty_square-3601_hwy-7
108 ft²,$348/mo,Join a collaborative coworking ...,"Toronto, ON",$38.67/sf/yr$348/mo,Regus,https://www.spacelist.ca/listings/297606/on/toronto/for-lease/office/join_a_collaborative_coworking_environment_in_10_milner_business_court-10_milner_business_ct
108 ft²,$330/mo,All-inclusive access to coworking space ...,"Toronto, ON",$36.67/sf/yr$330/mo,Regus,https://www.spacelist.ca/listings/297917/on/toronto/for-lease/office/all-inclusive_access_to_coworking_space_in_davisville_centre-1920_yonge_st
108 ft²,$245/mo,Book a reserved coworking spot or hot ...,"Toronto, ON",$27.22/sf/yr$245/mo,Regus,https://www.spacelist.ca/listings/298322/on/toronto/for-lease/office/book_a_reserved_coworking_spot_or_hot_desk_in_parkway_place-251_consumers_rd
108 ft²,$405/mo,Find a dedicated desk in Eaton Centre - 1 ...,"Toronto, ON",$45.00/sf/yr$405/mo,Regus,https://www.spacelist.ca/listings/298325/on/toronto/for-lease/office/find_a_dedicated_desk_in_eaton_centre-1_dundas_st_w
108 ft²,$566/mo,Coworking space in Queen & Bay - 401 Bay St,"Toronto, ON",$62.89/sf/yr$566/mo,Regus,https://www.spacelist.ca/listings/298519/on/toronto/for-lease/office/coworking_space_in_queen_bay-401_bay_st
320 ft²,"$1,973/mo",Private office for 5 people in Regus ...,"Toronto, ON","$73.99/sf/yr$1,973/mo",Regus,https://www.spacelist.ca/listings/299192/on/toronto/for-lease/office/private_office_for_5_people_in_regus_exchange_tower-130_king_st_w
86 ft²,$244/mo,Flexible office memberships in Toronto ...,"Toronto, ON",$34.05/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/468923/on/toronto/for-lease/office/flexible_office_memberships_in_toronto_street-36_toronto_st
86 ft²,$244/mo,All-inclusive access to office in ...,"Toronto, ON",$34.05/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/468938/on/toronto/for-lease/office/all-inclusive_access_to_office_in_university_dundas-439_university_ave
108 ft²,Not available,Professional office space in West Toronto ...,"Toronto, ON",$415/mo,Regus,https://www.spacelist.ca/listings/469499/on/toronto/for-lease/office/professional_office_space_in_west_toronto-etobicoke_on_fully_flexible_terms-10_four_seasons_pl
86 ft²,$244/mo,Flexible office memberships in Yonge and ...,"Toronto, ON",$34.05/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/469545/on/toronto/for-lease/office/flexible_office_memberships_in_yonge_and_lawrence-3080_yonge_st
86 ft²,$244/mo,Flexible office memberships in Yonge and ...,"Toronto, ON",$34.05/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/469550/on/toronto/for-lease/office/flexible_office_memberships_in_yonge_and_richmond_centre-151_yonge_st
108 ft²,Not available,24/7 access to designer office space for ...,"Toronto, ON",$641/mo,Regus,https://www.spacelist.ca/listings/458315/on/toronto/for-lease/office/247_access_to_designer_office_space_for_2_persons_in_spaces_the_shift-25_ontario_st
86 ft²,$332/mo,Unlimited office access in Don Mills - ...,"Toronto, ON",$46.33/sf/yr$332/mo,Regus,https://www.spacelist.ca/listings/460541/on/toronto/for-lease/office/unlimited_office_access_in_don_mills-895_don_mills_rd
90 ft²,$244/mo,Flexible workspace with dedicated desk in ...,"Toronto, ON",$32.53/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/460566/on/toronto/for-lease/office/flexible_workspace_with_dedicated_desk_in_regus_exchange_tower-130_king_st_w
86 ft²,$332/mo,Flexible office memberships in Islington ...,"Toronto, ON",$46.33/sf/yr$332/mo,Regus,https://www.spacelist.ca/listings/460644/on/toronto/for-lease/office/flexible_office_memberships_in_islington_station-3250_bloor_st_w
86 ft²,$244/mo,All-inclusive access to office in Liberty ...,"Toronto, ON",$34.05/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/465741/on/toronto/for-lease/office/all-inclusive_access_to_office_in_liberty_square-3601_hwy-7
108 ft²,Not available,Private office space for 2 persons in ...,"Toronto, ON",$632/mo,Regus,https://www.spacelist.ca/listings/465751/on/toronto/for-lease/office/private_office_space_for_2_persons_in_liberty_square-3601_hwy-7
484 ft²,Not available,Fully serviced open plan office space for ...,"Toronto, ON","$3,682/mo",Regus,https://www.spacelist.ca/listings/465961/on/toronto/for-lease/office/fully_serviced_open_plan_office_space_for_you_and_your_team_in_liberty_square-3601_hwy-7
86 ft²,$244/mo,All-inclusive access to office in Queen & ...,"Toronto, ON",$34.05/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/468050/on/toronto/for-lease/office/all-inclusive_access_to_office_in_queen_bay-401_bay_st
"1,225 ft²","$3,065/mo",10 - 1278 Saint Clair Avenue West,"Toronto, ON","$30.03/sf/yr$3,065/mo",Kelly Du-Bruins,https://www.spacelist.ca/listings/788354/on/toronto/for-lease/office-retail/10-1278_saint_clair_avenue_west
108 ft²,$566/mo,Book a reserved coworking spot or hot ...,"Toronto, ON",$62.89/sf/yr$566/mo,Regus,https://www.spacelist.ca/listings/295860/on/toronto/for-lease/office/book_a_reserved_coworking_spot_or_hot_desk_in_brookfield_place-161_bay_st
108 ft²,$556/mo,Coworking space in First Canadian Place - ...,"Toronto, ON",$61.78/sf/yr$556/mo,Regus,https://www.spacelist.ca/listings/298320/on/toronto/for-lease/office/coworking_space_in_first_canadian_place-100_king_st_w
"1,076 ft²",Not available,Fully serviced open plan office space for ...,"Toronto, ON","$6,590/mo",Regus,https://www.spacelist.ca/listings/282955/on/toronto/for-lease/office/fully_serviced_open_plan_office_space_for_you_and_your_team_in_king_west-500_king_st_w
86 ft²,Not available,Private office space for 1 persons in ...,"Toronto, ON",$537/mo,Regus,https://www.spacelist.ca/listings/282952/on/toronto/for-lease/office/private_office_space_for_1_persons_in_king_west-500_king_st_w
215 ft²,Not available,All-inclusive access to professional ...,"Toronto, ON","$1,180/mo",Regus,https://www.spacelist.ca/listings/463481/on/toronto/for-lease/office/all-inclusive_access_to_professional_office_space_for_4_persons_in_king_west-500_king_st_w
323 ft²,Not available,Tailor-made dream offices for 5 persons ...,"Toronto, ON","$2,568/mo",Regus,https://www.spacelist.ca/listings/279354/on/toronto/for-lease/office/tailor-made_dream_offices_for_5_persons_in_spaces_north_york-5200_yonge_st
108 ft²,Not available,Fully serviced private office space for ...,"Toronto, ON","$2,681/mo",Regus,https://www.spacelist.ca/listings/458318/on/toronto/for-lease/office/fully_serviced_private_office_space_for_you_and_your_team_in_spaces_the_well-460_front_st_w
86 ft²,Not available,Fully serviced private office space for ...,"Toronto, ON",$688/mo,Regus,https://www.spacelist.ca/listings/279652/on/toronto/for-lease/office/fully_serviced_private_office_space_for_you_and_your_team_in_queen_west-180_john_st
323 ft²,Not available,Professional office space in Queen West ...,"Toronto, ON","$2,691/mo",Regus,https://www.spacelist.ca/listings/279351/on/toronto/for-lease/office/professional_office_space_in_queen_west_on_fully_flexible_terms-180_john_st
484 ft²,Not available,Fully serviced open plan office space for ...,"Toronto, ON","$6,298/mo",Regus,https://www.spacelist.ca/listings/458320/on/toronto/for-lease/office/fully_serviced_open_plan_office_space_for_you_and_your_team_in_spaces_the_well-460_front_st_w
215 ft²,Not available,Fully serviced private office space for ...,"Toronto, ON","$4,476/mo",Regus,https://www.spacelist.ca/listings/458319/on/toronto/for-lease/office/fully_serviced_private_office_space_for_you_and_your_team_in_spaces_the_well-460_front_st_w
108 ft²,$566/mo,All-inclusive access to coworking space ...,"Toronto, ON",$62.89/sf/yr$566/mo,Regus,https://www.spacelist.ca/listings/298876/on/toronto/for-lease/office/all-inclusive_access_to_coworking_space_in_waterpark_place-88_queens_quay_w
108 ft²,Not available,All-inclusive access to professional ...,"Toronto, ON",$613/mo,Regus,https://www.spacelist.ca/listings/469559/on/toronto/for-lease/office/all-inclusive_access_to_professional_office_space_for_2_persons_in_yonge_and_sheppard-4711_yonge_st
215 ft²,Not available,Fully serviced private office space for ...,"Toronto, ON","$1,331/mo",Regus,https://www.spacelist.ca/listings/469572/on/toronto/for-lease/office/fully_serviced_private_office_space_for_you_and_your_team_in_yonge_and_sheppard-4711_yonge_st
86 ft²,$244/mo,Flexible office memberships in Yonge and ...,"Toronto, ON",$34.05/sf/yr$244/mo,Regus,https://www.spacelist.ca/listings/469558/on/toronto/for-lease/office/flexible_office_memberships_in_yonge_and_sheppard-4711_yonge_st
162 ft²,Not available,Find office space in Yonge and Sheppard ...,"Toronto, ON","$1,085/mo",Regus,https://www.spacelist.ca/listings/282826/on/toronto/for-lease/office/find_office_space_in_yonge_and_sheppard_for_3_persons_with_everything_taken_care_of-4711_yonge_st
162 ft²,Not available,Fully serviced private office space for ...,"Toronto, ON","$2,369/mo",Regus,https://www.spacelist.ca/listings/279508/on/toronto/for-lease/office/fully_serviced_private_office_space_for_you_and_your_team_in_spaces_yorkville-99_yorkville_ave
323 ft²,Not available,24/7 access to designer office space for ...,"Toronto, ON","$2,719/mo",Regus,https://www.spacelist.ca/listings/279356/on/toronto/for-lease/office/247_access_to_designer_office_space_for_5_persons_in_spaces_yorkville-99_yorkville_ave
215 ft²,Not available,Tailor-made dream offices for 4 persons ...,"Toronto, ON","$2,369/mo",Regus,https://www.spacelist.ca/listings/458328/on/toronto/for-lease/office/tailor-made_dream_offices_for_4_persons_in_spaces_yorkville-99_yorkville_ave
108 ft²,Not available,Tailor-made dream offices for 2 persons ...,"Toronto, ON","$1,085/mo",Regus,https://www.spacelist.ca/listings/458327/on/toronto/for-lease/office/tailor-made_dream_offices_for_2_persons_in_spaces_yorkville-99_yorkville_ave
162 ft²,Not available,Private office space for 3 persons in ...,"Toronto, ON","$1,180/mo",Regus,https://www.spacelist.ca/listings/280068/on/toronto/for-lease/office/private_office_space_for_3_persons_in_eaton_centre-1_dundas_st_w
162 ft²,Not available,Private office space for 3 persons in 10 ...,"Toronto, ON","$2,510/mo",Regus,https://www.spacelist.ca/listings/280119/on/toronto/for-lease/office/private_office_space_for_3_persons_in_10_milner_business_court-10_milner_business_ct
323 ft²,Not available,All-inclusive access to professional ...,"Toronto, ON","$3,043/mo",Regus,https://www.spacelist.ca/listings/280120/on/toronto/for-lease/office/all-inclusive_access_to_professional_office_space_for_5_persons_in_10_milner_business_court-10_milner_business_ct
86 ft²,Not available,Private office space for 1 persons in ...,"Toronto, ON",$594/mo,Regus,https://www.spacelist.ca/listings/280518/on/toronto/for-lease/office/private_office_space_for_1_persons_in_queen_richmond_centre-111_queen_st_e
323 ft²,Not available,Private office space for 5 persons in ...,"Toronto, ON","$1,793/mo",Regus,https://www.spacelist.ca/listings/280520/on/toronto/for-lease/office/private_office_space_for_5_persons_in_queen_richmond_centre-111_queen_st_e
86 ft²,Not available,Find office space in Toronto Yorkville ...,"Toronto, ON","$1,085/mo",Regus,https://www.spacelist.ca/listings/280737/on/toronto/for-lease/office/find_office_space_in_toronto_yorkville_for_1_persons_with_everything_taken_care_of-1235_bay_st
162 ft²,Not available,Private office space for 3 persons in ...,"Toronto, ON","$1,633/mo",Regus,https://www.spacelist.ca/listings/280738/on/toronto/for-lease/office/private_office_space_for_3_persons_in_toronto_yorkville-1235_bay_st
"1,076 ft²",Not available,Open plan office space for 15 persons in ...,"Toronto, ON","$7,951/mo",Regus,https://www.spacelist.ca/listings/280740/on/toronto/for-lease/office/open_plan_office_space_for_15_persons_in_toronto_yorkville-1235_bay_st
160 ft²,Not available,Private office for 3 people in Regus ...,"Toronto, ON",$887/mo,Regus,https://www.spacelist.ca/listings/280813/on/toronto/for-lease/office/private_office_for_3_people_in_regus_exchange_tower-130_king_st_w
90 ft²,Not available,Private office for 1 person in Regus ...,"Toronto, ON",$500/mo,Regus,https://www.spacelist.ca/listings/280814/on/toronto/for-lease/office/private_office_for_1_person_in_regus_exchange_tower-130_king_st_w
"1,080 ft²",Not available,Extra-large office in Regus Exchange ...,"Toronto, ON","$11,625/mo",Regus,https://www.spacelist.ca/listings/280817/on/toronto/for-lease/office/extra-large_office_in_regus_exchange_tower-130_king_st_w
162 ft²,Not available,Private office space for 3 persons in ...,"Toronto, ON","$1,482/mo",Regus,https://www.spacelist.ca/listings/281038/on/toronto/for-lease/office/private_office_space_for_3_persons_in_yonge_and_richmond_centre-151_yonge_st
323 ft²,Not available,Fully serviced private office space for ...,"Toronto, ON","$2,473/mo",Regus,https://www.spacelist.ca/listings/281041/on/toronto/for-lease/office/fully_serviced_private_office_space_for_you_and_your_team_in_yonge_and_richmond_centre-151_yonge_st
323 ft²,Not available,Find office space in Davisville Centre ...,"Toronto, ON","$1,406/mo",Regus,https://www.spacelist.ca/listings/281366/on/toronto/for-lease/office/find_office_space_in_davisville_centre_for_5_persons_with_everything_taken_care_of-1920_yonge_st
"1,076 ft²",Not available,Open plan office space for 15 persons in ...,"Toronto, ON","$5,514/mo",Regus,https://www.spacelist.ca/listings/281367/on/toronto/for-lease/office/open_plan_office_space_for_15_persons_in_davisville_centre-1920_yonge_st
323 ft²,Not available,Private office space for 5 persons in ...,"Toronto, ON","$2,804/mo",Regus,https://www.spacelist.ca/listings/281794/on/toronto/for-lease/office/private_office_space_for_5_persons_in_yonge_shuter-229_yonge_st
86 ft²,Not available,Private office space for 1 persons in ...,"Toronto, ON","$1,255/mo",Regus,https://www.spacelist.ca/listings/281925/on/toronto/for-lease/office/private_office_space_for_1_persons_in_parkway_place-251_consumers_rd
162 ft²,Not available,Private office space for 3 persons in ...,"Toronto, ON","$1,388/mo",Regus,https://www.spacelist.ca/listings/281926/on/toronto/for-lease/office/private_office_space_for_3_persons_in_parkway_place-251_consumers_rd
323 ft²,Not available,Private office space for 5 persons in ...,"Toronto, ON","$2,115/mo",Regus,https://www.spacelist.ca/listings/281927/on/toronto/for-lease/office/private_office_space_for_5_persons_in_parkway_place-251_consumers_rd
162 ft²,Not available,Find office space in Islington Station ...,"Toronto, ON","$1,843/mo",Regus,https://www.spacelist.ca/listings/282278/on/toronto/for-lease/office/find_office_space_in_islington_station_for_3_persons_with_everything_taken_care_of-3250_bloor_st_w
86 ft²,Not available,All-inclusive access to professional ...,"Toronto, ON",$585/mo,Regus,https://www.spacelist.ca/listings/282435/on/toronto/for-lease/office/all-inclusive_access_to_professional_office_space_for_1_persons_in_toronto_street-36_toronto_st
323 ft²,Not available,Find office space in Toronto Street for 5 ...,"Toronto, ON","$1,595/mo",Regus,https://www.spacelist.ca/listings/282437/on/toronto/for-lease/office/find_office_space_in_toronto_street_for_5_persons_with_everything_taken_care_of-36_toronto_st
